Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26,73.900002,74.150002,73.639999,73.809998,66.732834,1221059
2019-11-27,74.010002,74.860001,73.610001,74.739998,67.573662,1166247
2019-11-28,74.580002,74.580002,73.320000,73.620003,66.561058,906092
2019-11-29,73.099998,73.660004,72.980003,73.300003,66.271736,823346
2019-12-02,73.389999,73.870003,71.699997,71.910004,65.015022,2001882
2019-12-03,72.199997,72.620003,71.309998,71.809998,64.924599,1405688
2019-12-04,71.529999,73.129997,71.529999,72.760002,65.783516,1143739
2019-12-05,73.000000,73.669998,72.809998,72.809998,65.828720,908562
2019-12-06,73.050003,73.930000,72.910004,73.790001,66.714752,1007452
2019-12-09,73.739998,74.040001,73.139999,73.180000,66.163239,997359
2019-12-10,72.730003,73.330002,71.910004,73.199997,66.181328,1237434
2019-12-11,73.190002,74.309998,73.099998,74.209999,67.094482,1257742
2019-12-12,74.500000,75.180000,73.760002,74.809998,67.636948,1558232
2019-12-13,76.010002,77.059998,75.699997,75.870003,68.595314,2872500
2019-12-16,75.940002,76.239998,75.150002,75.889999,68.613396,1090555
2019-12-17,75.910004,76.070000,74.919998,74.989998,67.799683,1688854
2019-12-18,74.779999,75.239998,74.709999,75.160004,67.953392,1281740
2019-12-19,75.050003,75.260002,73.540001,74.099998,66.995026,1770646
2019-12-20,74.000000,74.570000,73.879997,74.150002,67.040237,3441130
2019-12-23,73.959999,74.110001,73.160004,73.540001,66.488724,910739
2019-12-27,73.629997,73.989998,73.480003,73.510002,66.461601,793381
2019-12-30,73.209999,73.400002,72.989998,73.139999,66.127075,467282
2020-01-02,73.139999,74.629997,73.059998,74.220001,67.103523,1232319
2020-01-03,73.730003,73.830002,72.330002,73.320000,66.289810,1153245
2020-01-06,72.830002,73.050003,72.040001,73.050003,66.045715,1039192
2020-01-07,73.599998,74.320000,73.339996,74.220001,67.103523,1302124
2020-01-08,73.940002,74.500000,73.750000,74.410004,67.275307,941807
2020-01-09,75.099998,75.349998,74.360001,74.360001,67.230095,1391131
2020-01-10,74.489998,74.959999,74.220001,74.570000,67.419960,1102138
2020-01-13,74.699997,74.809998,73.389999,73.629997,66.570084,884147
2020-01-14,73.739998,73.820000,73.059998,73.300003,66.271736,979352
2020-01-15,73.089996,73.269997,71.779999,72.190002,65.268173,1607651
2020-01-16,72.190002,72.459999,70.570000,71.169998,64.345963,1730300
2020-01-17,71.690002,71.949997,70.910004,71.059998,64.246513,2112839
2020-01-20,70.919998,71.860001,70.820000,71.639999,64.770905,837922
2020-01-21,71.389999,72.000000,70.930000,71.410004,64.562958,888947
2020-01-22,71.550003,72.620003,69.519997,70.949997,64.147057,1755064
2020-01-23,70.550003,70.900002,69.440002,69.690002,63.007874,1472242
2020-01-24,70.099998,70.320000,69.370003,69.410004,62.754726,1281775
2020-01-27,68.500000,68.800003,67.570000,67.699997,61.208683,1828640
2020-01-28,67.589996,67.730003,66.330002,66.820000,60.413059,2112085
2020-01-29,66.820000,67.239998,66.220001,66.550003,60.168953,1456090
2020-01-30,66.000000,66.400002,65.260002,65.559998,59.273872,1995833
2020-01-31,65.599998,65.680000,64.209999,64.339996,58.170849,2069682
2020-02-03,64.339996,64.750000,63.900002,64.379997,58.207016,1818370
2020-02-04,64.529999,65.209999,63.959999,64.949997,58.722359,1938049
2020-02-05,65.099998,66.570000,64.589996,66.220001,59.870590,2017296
2020-02-06,66.760002,67.279999,66.110001,66.330002,59.970043,1618304
2020-02-07,65.900002,65.900002,64.190002,64.690002,58.487293,2438775
2020-02-10,64.529999,64.919998,63.580002,63.810001,57.691669,1969048
2020-02-11,64.279999,65.269997,63.980000,64.410004,58.234142,2075594
2020-02-12,64.800003,67.070000,64.680000,67.070000,60.639095,2590748
2020-02-13,66.699997,66.730003,65.959999,66.589996,60.205109,1643472
2020-02-14,66.500000,67.160004,65.779999,65.860001,59.545105,1456966
2020-02-17,66.389999,67.150002,66.309998,66.510002,60.132790,1298707
2020-02-18,65.849998,66.169998,65.199997,65.199997,58.948387,1359236
2020-02-19,65.669998,65.970001,64.510002,65.449997,59.174419,1326708
2020-02-20,65.500000,66.430000,65.019997,65.309998,59.047840,1793835
2020-02-21,65.059998,65.500000,64.080002,64.510002,58.324554,2005662
2020-02-24,63.000000,63.099998,60.610001,61.439999,55.548912,3729450
2020-02-25,61.990002,62.320000,60.590000,61.029999,55.178226,2409281
2020-02-26,60.759998,62.240002,59.930000,61.779999,55.856312,3322283
2020-02-27,60.470001,60.900002,59.060001,59.840000,54.102325,3225348
2020-02-28,57.740002,58.930000,57.160000,58.930000,53.279583,5834942
2020-03-02,59.400002,59.599998,56.990002,58.000000,52.438751,3315364
2020-03-03,58.500000,59.290001,57.400002,57.759998,52.221764,4135929
2020-03-04,57.959999,59.049999,57.459999,58.570000,52.954102,2320426
2020-03-05,58.820000,58.910000,57.500000,58.070000,52.502041,2447364
2020-03-06,56.730000,57.779999,56.070000,57.220001,51.733543,3189387
2020-03-09,54.000000,54.360001,51.000000,51.020000,46.128021,5395201
2020-03-10,51.509998,54.150002,50.070000,50.330002,45.504185,4299614
2020-03-11,51.180000,53.049999,50.259998,50.650002,45.793495,3245931
2020-03-12,47.360001,48.299999,43.299999,44.080002,39.853455,6712618
2020-03-13,45.904999,49.285000,44.060001,45.419998,41.064964,6324387
2020-03-16,42.419998,43.049999,39.330002,40.090000,36.246029,6612181
2020-03-17,41.599998,42.125000,37.884998,40.355000,36.485619,3975016
2020-03-18,38.974998,39.514999,36.799999,39.134998,35.382599,4654563
2020-03-19,38.939999,40.080002,36.595001,37.660000,34.049023,4697097
2020-03-20,39.125000,41.630001,39.000000,41.369999,37.403297,6491031
2020-03-23,39.450001,41.040001,38.500000,39.799999,35.983833,4318784
2020-03-24,42.000000,45.560001,41.525002,45.560001,41.191547,4628692
2020-03-25,47.470001,48.775002,44.459999,46.750000,42.267445,3669902
2020-03-26,45.500000,47.480000,45.110001,47.299999,42.764706,2612333
2020-03-27,46.180000,46.485001,45.125000,45.514999,41.150860,2554659
2020-03-30,45.849998,46.259998,43.930000,45.730000,41.345245,2283311
2020-03-31,46.195000,47.799999,45.654999,47.115002,42.597450,2546075
2020-04-01,45.505001,45.525002,44.090000,44.384998,40.129208,2362849
2020-04-02,45.180000,46.845001,43.610001,44.865002,40.563183,2633606
2020-04-03,44.500000,45.500000,44.029999,44.750000,40.459213,4331430
2020-04-06,47.500000,48.764999,46.535000,48.560001,43.903896,2883526
2020-04-07,50.549999,51.919998,48.654999,49.715000,44.948151,2625937
2020-04-08,49.549999,50.119999,48.665001,49.160000,44.446362,2262731
2020-04-09,50.139999,51.590000,49.244999,50.820000,45.947197,2485969
2020-04-14,51.700001,52.270000,50.990002,51.360001,46.435421,1909198
2020-04-15,51.500000,51.500000,48.590000,48.590000,43.931015,2469060
2020-04-16,49.285000,50.360001,48.505001,49.334999,44.604584,2335152
2020-04-17,51.299999,53.029999,51.189999,51.910000,46.932686,3906817
2020-04-20,52.419998,52.750000,50.009998,51.369999,46.444462,2159543
2020-04-21,50.410000,50.480000,48.560001,48.560001,43.903896,1857083
2020-04-22,48.910000,49.285000,48.474998,49.014999,44.315269,1533538
2020-04-23,49.320000,50.730000,48.669998,50.270000,45.449936,1688589
2020-04-24,49.395000,49.970001,48.509998,48.660000,43.994305,1669671
2020-04-27,50.049999,51.200001,49.355000,51.200001,46.290764,1828072
2020-04-28,51.230000,53.240002,51.090000,52.610001,47.565567,2126371
2020-04-29,52.900002,56.169998,52.599998,55.669998,50.332165,2842964
2020-04-30,56.490002,57.259998,53.750000,54.049999,48.867493,2625725
2020-05-04,52.299999,52.529999,51.009998,51.570000,46.625286,2623809
2020-05-05,52.660000,54.040001,52.400002,53.509998,48.379272,1947394
2020-05-06,52.439999,52.500000,50.029999,50.619999,45.766373,3079088
2020-05-07,50.869999,51.110001,49.044998,49.365002,44.631710,2708186
2020-05-08,49.700001,51.419998,49.580002,51.419998,46.489666,2197345
2020-05-11,52.029999,52.529999,51.029999,51.369999,46.444462,2401288
2020-05-12,51.049999,51.549999,50.740002,50.860001,45.983364,1539118
2020-05-13,50.000000,50.660000,48.529999,48.730000,44.057594,2671455
2020-05-14,47.895000,48.230000,45.770000,47.080002,42.565804,4025076
2020-05-15,45.299999,47.014999,45.299999,46.650002,44.542278,3502835
2020-05-18,47.630001,50.330002,47.555000,50.250000,47.979626,2765408
2020-05-19,51.200001,51.310001,49.044998,50.049999,47.788662,2315191
2020-05-20,49.990002,51.020000,48.865002,50.849998,48.552509,1641527
2020-05-21,50.400002,51.110001,49.705002,50.070000,47.807755,1347915
2020-05-22,49.250000,50.869999,48.735001,50.080002,47.817307,1369506
2020-05-25,50.759998,50.790001,49.080002,50.290001,48.017815,1796645
2020-05-26,50.740002,51.869999,50.099998,51.869999,49.526428,2720565
2020-05-27,52.000000,55.810001,51.779999,54.389999,51.932571,4266200
2020-05-28,55.250000,55.369999,53.220001,54.000000,51.560192,2340231
2020-05-29,52.740002,53.500000,52.279999,52.599998,50.223442,3477078
2020-06-02,54.610001,56.049999,54.230000,55.349998,52.849194,2911717
2020-06-03,56.130001,58.200001,55.820000,57.980000,55.360371,2928586
2020-06-04,57.189999,58.419998,56.230000,58.070000,55.446301,2655148
2020-06-05,58.849998,60.330002,58.680000,59.500000,56.811691,4307916
2020-06-08,59.230000,61.820000,59.150002,60.680000,57.938381,2789528
2020-06-09,60.950001,61.529999,58.000000,59.410000,56.725758,2856264
2020-06-10,59.970001,60.540001,58.270000,58.889999,56.229252,2191842
2020-06-11,57.209999,57.389999,55.540001,55.619999,53.106998,3214148
2020-06-12,55.009998,57.680000,54.709999,56.150002,53.613052,2348746
2020-06-15,54.110001,56.200001,53.849998,55.950001,53.422089,1887970
2020-06-16,57.860001,58.070000,56.000000,57.070000,54.491482,2628679
2020-06-17,57.000000,57.959999,56.500000,57.259998,54.672897,1759639
2020-06-18,57.270000,58.200001,56.470001,57.110001,54.529678,2039514
2020-06-19,57.470001,57.980000,56.549999,56.930000,54.357807,3912795
2020-06-22,56.209999,58.160000,56.060001,57.360001,54.768383,1442690
2020-06-23,57.959999,59.599998,57.520000,58.410000,55.770939,2185453
2020-06-24,58.279999,58.930000,56.180000,56.180000,53.641697,1797898
2020-06-25,55.820000,57.410000,55.340000,57.080002,54.501034,1722272
2020-06-26,57.810001,57.860001,55.490002,55.770000,53.250221,1953166
2020-06-29,55.540001,56.840000,55.340000,56.709999,54.147747,1859116
2020-06-30,56.799999,57.119999,55.720001,56.820000,54.252781,2049620
2020-07-01,56.009998,57.060001,55.639999,56.200001,53.660793,1618381
2020-07-02,56.939999,58.880001,56.639999,57.950001,55.331722,2018441
2020-07-03,58.209999,58.549999,57.009998,57.259998,54.672897,903202
2020-07-06,58.950001,59.680000,57.730000,58.459999,55.818680,1512797
2020-07-07,58.310001,59.279999,57.759998,58.650002,56.000099,1505768
2020-07-08,58.270000,59.189999,57.860001,58.020000,55.398563,1362427
2020-07-09,58.610001,58.990002,57.279999,57.439999,54.844765,1231470
2020-07-10,57.250000,58.700001,56.820000,58.689999,56.038288,1532862
2020-07-13,59.599998,59.930000,58.310001,58.799999,56.143318,1073725
2020-07-14,57.919998,58.509998,57.340000,57.930000,55.312626,1371809
2020-07-15,58.330002,59.110001,58.049999,58.610001,55.961903,1465863
2020-07-16,58.169998,59.090000,58.139999,58.770000,56.114677,999456
2020-07-17,59.950001,60.689999,59.500000,59.730000,57.031300,1858811
2020-07-20,59.590000,59.680000,58.610001,59.099998,56.429768,1314311
2020-07-21,60.000000,61.720001,59.799999,60.820000,58.072052,2151595
2020-07-22,60.709999,61.070000,59.580002,59.939999,57.231812,1255270
2020-07-23,60.799999,62.400002,60.700001,61.150002,58.387146,2012658
2020-07-24,60.599998,60.840000,59.910000,60.220001,57.499165,1595443
2020-07-27,60.099998,60.590000,59.680000,59.750000,57.050396,931048
2020-07-28,59.970001,60.529999,59.470001,59.799999,57.098137,1163934
2020-07-29,59.860001,60.009998,57.810001,58.290001,55.656364,1780245
2020-07-30,58.000000,58.189999,55.549999,56.160000,53.622601,2283364
2020-07-31,56.119999,56.430000,54.680000,54.700001,52.228565,1926062
2020-08-03,54.700001,56.610001,54.419998,56.209999,53.670341,1812786
2020-08-04,57.090000,58.139999,56.959999,58.139999,55.513138,1873398
2020-08-05,56.500000,56.930000,55.320000,56.130001,53.593956,3067112
2020-08-06,55.980000,56.230000,54.750000,55.230000,52.734615,2453738
2020-08-07,55.160000,55.400002,54.299999,54.900002,52.419529,1984567
2020-08-10,55.400002,55.490002,54.230000,55.349998,52.849194,1367342
2020-08-11,56.310001,58.930000,56.209999,58.540001,55.895069,3142904
2020-08-12,58.450001,59.730000,58.320000,58.869999,56.210155,1663294
2020-08-13,58.369999,59.200001,58.160000,58.279999,55.646812,1025918
2020-08-14,58.169998,58.349998,57.160000,58.220001,55.589523,1131446
2020-08-17,58.250000,58.680000,57.669998,57.880001,55.264885,829378
2020-08-18,57.570000,58.279999,57.139999,57.560001,54.959347,1148139
2020-08-19,57.520000,58.250000,57.230000,58.250000,55.618172,1224278
2020-08-20,57.450001,57.810001,56.990002,57.389999,54.797024,1021586
2020-08-21,57.810001,57.980000,56.099998,56.810001,54.243233,1395089
2020-08-24,57.400002,58.410000,57.240002,58.250000,55.618172,1591298
2020-08-25,58.450001,58.939999,57.720001,57.950001,55.331722,1268883
2020-08-26,58.570000,59.450001,58.009998,59.419998,56.735306,1463492
2020-08-27,59.500000,60.980000,59.299999,59.599998,56.907173,1836847
2020-08-28,60.070000,60.540001,59.349998,59.610001,56.916725,1090761
2020-08-31,59.799999,61.770000,59.799999,60.150002,57.432327,2133443
2020-09-01,61.259998,61.389999,59.639999,60.130001,57.413231,1566399
2020-09-02,60.709999,61.189999,60.110001,60.389999,57.661484,1404861
2020-09-03,60.900002,61.849998,60.189999,60.799999,58.052956,1727583
2020-09-04,60.740002,62.009998,60.619999,61.380001,58.606750,1634908
2020-09-07,61.889999,62.720001,61.730000,62.580002,59.752537,1268510
2020-09-08,62.740002,63.520000,62.299999,63.169998,60.315876,1534636
2020-09-09,63.110001,63.990002,62.630001,63.740002,60.860123,1374055
2020-09-10,63.700001,64.500000,63.639999,63.740002,60.860123,1185784
2020-09-11,63.450001,64.529999,62.630001,64.309998,61.404369,1435601
2020-09-14,64.790001,64.919998,63.709999,64.120003,61.222958,1017966
2020-09-15,64.400002,65.000000,63.830002,64.320000,61.413918,1084823
2020-09-16,64.410004,64.849998,63.930000,64.709999,61.786297,1175318
2020-09-17,63.419998,64.959999,63.369999,64.809998,61.881775,1064841
2020-09-18,64.779999,64.830002,63.740002,63.740002,60.860123,3248812
2020-09-21,63.189999,63.400002,60.029999,60.490002,57.756966,2508068
2020-09-22,60.560001,61.459999,60.270000,60.580002,57.842896,1335710
2020-09-23,61.299999,62.529999,60.599998,60.959999,58.205727,1432762
2020-09-24,60.000000,61.330002,59.830002,60.639999,57.900185,1589221
2020-09-25,60.549999,60.619999,58.779999,59.060001,56.391575,1428136
2020-09-28,59.970001,61.730000,59.830002,61.730000,58.940937,1666530
2020-09-29,61.209999,62.070000,60.730000,62.000000,59.198738,1409149
2020-09-30,61.500000,62.700001,61.200001,61.990002,59.189190,1485337
2020-10-01,63.110001,63.110001,61.990002,62.660000,59.828918,1376243
2020-10-02,62.200001,62.639999,61.730000,62.360001,59.542477,891578
2020-10-05,63.250000,64.379997,63.060001,64.029999,61.137016,1224129
2020-10-06,63.990002,65.589996,63.810001,64.849998,61.919971,1654516
2020-10-07,65.000000,65.760002,64.230003,65.739998,62.769756,1467108
2020-10-08,65.900002,66.410004,65.279999,65.720001,62.750664,1309221
2020-10-09,65.769997,66.260002,64.300003,64.699997,61.776745,1254025
2020-10-12,64.730003,65.449997,64.410004,65.089996,62.149124,1019626
2020-10-13,64.690002,64.940002,63.689999,64.250000,61.347080,1122504
2020-10-14,64.370003,64.550003,63.900002,64.080002,61.184761,964688
2020-10-15,62.689999,62.689999,60.990002,62.169998,59.361057,1977291
2020-10-16,63.290001,63.570000,62.349998,63.119999,60.268135,1515264
2020-10-19,63.200001,63.919998,62.799999,63.619999,60.745541,1035903
2020-10-20,63.500000,64.279999,62.410000,64.070000,61.175213,1491163
2020-10-21,64.709999,64.970001,63.560001,63.810001,60.926960,1553620
2020-10-22,63.470001,64.300003,62.060001,64.010002,61.117924,1218032
2020-10-23,64.000000,64.660004,63.630001,63.930000,61.041538,974170
2020-10-26,62.860001,64.120003,62.779999,63.209999,60.354069,1118941
2020-10-27,63.230000,63.290001,61.340000,61.470001,58.692688,1839591
2020-10-28,59.730000,59.959999,57.250000,58.060001,55.436756,3729376
2020-10-29,57.860001,58.959999,57.580002,58.330002,55.694557,1788596
2020-10-30,57.400002,58.869999,57.369999,58.680000,56.028740,1564460
2020-11-02,59.000000,60.160000,58.130001,59.680000,56.983559,1548483
2020-11-03,60.400002,62.119999,60.400002,62.119999,59.313316,1655547
2020-11-04,60.220001,63.279999,59.919998,62.520000,59.695244,1934346
2020-11-05,63.250000,64.790001,62.880001,64.790001,61.862682,2058301
2020-11-06,64.540001,64.820000,63.130001,63.580002,60.707355,1771124
2020-11-09,64.720001,69.059998,64.550003,67.629997,64.574364,4097264
2020-11-10,67.760002,69.540001,67.379997,69.500000,66.359879,3193087
2020-11-11,69.500000,70.879997,68.639999,70.339996,67.161919,2169822
2020-11-12,69.410004,70.870003,69.099998,70.699997,67.505653,1975554
2020-11-13,70.379997,71.110001,70.160004,70.739998,67.543846,1693385
2020-11-16,71.250000,73.660004,71.150002,72.790001,69.501228,2219047
2020-11-17,72.639999,73.080002,72.019997,72.849998,69.558510,1234159
2020-11-18,72.339996,74.000000,72.099998,73.870003,70.532433,1311194
2020-11-19,73.209999,74.099998,73.040001,74.000000,70.656555,1721623
2020-11-20,74.000000,74.480003,73.389999,74.150002,70.799782,1692504
2020-11-23,73.900002,74.519997,73.599998,73.889999,70.551529,1518466
2020-11-24,74.849998,76.680000,74.599998,76.680000,73.215469,1844609
2020-11-25,77.000000,77.309998,74.639999,75.400002,71.993309,1489748
2020-11-26,75.300003,75.320000,73.669998,74.129997,70.780685,1215517
2020-11-27,73.769997,73.809998,72.599998,73.089996,69.787666,1699488
2020-11-30,72.510002,73.760002,72.250000,73.040001,69.739929,1921018
2020-12-01,73.739998,74.889999,73.500000,74.779999,71.401314,1367290
2020-12-02,74.400002,74.400002,73.290001,74.330002,70.971649,1004048
2020-12-03,74.440002,74.580002,73.290001,74.290001,70.933456,1219270
2020-12-04,74.000000,75.000000,74.000000,74.949997,71.563637,1130945
2020-12-07,74.500000,74.510002,73.309998,73.699997,70.370110,1128524
2020-12-08,73.000000,73.699997,72.790001,73.010002,69.711296,1217153
2020-12-09,72.730003,74.150002,72.610001,73.129997,69.825867,1340551
2020-12-10,73.000000,73.419998,71.019997,71.360001,68.135841,1903460
2020-12-11,71.019997,71.400002,69.949997,70.510002,67.324242,2093004
2020-12-14,71.000000,72.720001,70.750000,71.910004,68.660995,1663325
2020-12-15,71.949997,73.860001,71.820000,73.860001,70.522881,1962219
2020-12-16,74.269997,76.129997,74.129997,74.430000,71.067131,1974499
2020-12-17,75.150002,75.419998,73.779999,73.779999,70.446503,1581472
2020-12-18,73.790001,75.059998,73.559998,74.190002,70.837975,3039475
2020-12-21,72.339996,72.419998,69.730003,71.970001,68.718277,1896920
2020-12-22,72.500000,72.910004,71.940002,72.099998,68.842400,739335
2020-12-23,72.510002,73.660004,72.010002,73.379997,70.064568,981237
2020-12-28,75.050003,75.470001,73.349998,73.489998,70.169601,799942
2020-12-29,74.139999,74.300003,72.680000,73.160004,69.854515,786472
2020-12-30,73.000000,73.230003,72.230003,72.230003,68.966537,644923
2021-01-04,73.029999,73.519997,71.230003,71.860001,68.613251,1250834
2021-01-05,71.000000,72.050003,70.349998,70.860001,67.658432,1542690
2021-01-06,71.419998,72.489998,70.489998,70.989998,67.782555,1679300
2021-01-07,71.129997,71.699997,70.010002,71.019997,67.811195,2156329
2021-01-08,71.959999,72.000000,69.639999,70.489998,67.305145,2128156
2021-01-11,69.900002,70.379997,68.559998,69.300003,66.168915,1613495
2021-01-12,69.129997,70.239998,68.510002,69.839996,66.684517,1554361
2021-01-13,69.690002,69.860001,68.849998,69.120003,65.997047,1403891
2021-01-14,69.089996,70.559998,69.029999,69.779999,66.627220,1322126
2021-01-15,69.089996,70.379997,68.519997,69.410004,66.273949,1945807
2021-01-18,68.610001,69.620003,68.400002,69.489998,66.350327,964708
2021-01-19,69.849998,70.000000,68.209999,68.339996,65.252289,1472535
2021-01-20,69.000000,70.790001,68.820000,70.790001,67.591591,1533660
2021-01-21,71.059998,71.809998,70.400002,71.279999,68.059448,1273815
2021-01-22,70.430000,72.120003,69.570000,71.250000,68.030815,1716661
2021-01-25,71.800003,72.440002,69.559998,70.209999,67.037796,1582566
2021-01-26,70.160004,73.209999,69.779999,72.080002,68.823311,2034716
2021-01-27,71.940002,72.029999,70.500000,71.309998,68.088097,2044649
2021-01-28,69.279999,71.080002,68.360001,70.910004,67.706177,2072544
2021-01-29,69.400002,70.870003,69.050003,70.010002,66.846832,1924221
2021-02-01,70.809998,70.949997,69.550003,69.879997,66.722702,1139613
2021-02-02,70.500000,72.080002,70.489998,71.410004,68.183586,1510601
2021-02-03,72.290001,73.050003,71.570000,71.730003,68.489120,2092011
2021-02-04,71.849998,72.540001,69.760002,70.769997,67.572495,2440661
2021-02-05,70.919998,70.919998,69.750000,70.050003,66.885033,1999900
2021-02-08,70.370003,70.980003,69.809998,69.809998,66.655869,1380555
2021-02-09,69.800003,70.089996,69.300003,70.089996,66.923218,1210955
2021-02-10,70.160004,71.139999,69.410004,70.000000,66.837288,1257565
2021-02-11,70.230003,71.209999,69.800003,70.580002,67.391083,1074731
2021-02-12,70.389999,70.400002,69.620003,70.250000,67.075989,815834
