Date,Open,High,Low,Close,Adj Close,Volume
2021-02-12,92.750000,94.220001,91.900002,93.769997,93.769997,38538400
2021-02-16,93.900002,94.000000,90.750000,91.459999,91.459999,35105900
2021-02-17,90.559998,90.959999,88.570000,89.940002,89.940002,32245500
2021-02-18,89.089996,89.599998,87.309998,88.639999,88.639999,35624900
2021-02-19,89.750000,90.419998,88.690002,89.580002,89.580002,29548300
2021-02-22,88.150002,88.300003,85.209999,85.370003,85.370003,36930200
2021-02-23,83.400002,85.110001,79.360001,84.739998,84.739998,49720900
2021-02-24,84.330002,87.089996,82.809998,86.940002,86.940002,40821200
2021-02-25,86.169998,87.089996,81.919998,82.419998,82.419998,54625100
2021-02-26,83.570000,85.589996,82.910004,84.510002,84.510002,48962900
2021-03-01,85.370003,86.500000,83.970001,86.389999,86.389999,32746200
2021-03-02,86.919998,86.949997,84.040001,84.129997,84.129997,34828200
2021-03-03,84.279999,84.379997,80.849998,80.860001,80.860001,43541000
2021-03-04,80.230003,81.809998,76.779999,77.750000,77.750000,60549400
2021-03-05,79.000000,79.480003,74.199997,78.519997,78.519997,58548900
2021-03-08,78.029999,79.000000,73.860001,73.959999,73.959999,54563900
2021-03-09,76.730003,79.220001,75.769997,78.529999,78.529999,45088300
2021-03-10,79.750000,80.040001,77.410004,77.519997,77.519997,45416600
2021-03-11,79.400002,81.889999,79.370003,81.230003,81.230003,43583700
2021-03-12,79.730003,81.190002,79.230003,81.050003,81.050003,32938000
2021-03-15,81.910004,83.389999,81.199997,82.500000,82.500000,39086800
2021-03-16,83.660004,84.750000,82.260002,82.750000,82.750000,42971600
2021-03-17,81.750000,83.250000,80.410004,82.629997,82.629997,43320600
2021-03-18,81.059998,81.620003,78.010002,78.120003,78.120003,51036500
2021-03-19,78.489998,79.339996,77.589996,79.059998,79.059998,42283400
2021-03-22,79.989998,81.269997,79.220001,80.300003,80.300003,39648600
2021-03-23,80.129997,80.339996,77.949997,78.379997,78.379997,40466600
2021-03-24,77.550003,78.800003,76.400002,76.480003,76.480003,43753600
2021-03-25,75.849998,76.949997,74.959999,76.220001,76.220001,44735100
2021-03-26,76.620003,77.500000,75.029999,77.410004,77.410004,49148700
2021-03-29,77.029999,78.019997,76.260002,77.139999,77.139999,37144300
2021-03-30,76.470001,76.559998,74.849998,76.000000,76.000000,39169300
2021-03-31,76.570000,79.129997,76.519997,78.500000,78.500000,43659500
2021-04-01,80.160004,81.309998,79.480003,81.089996,81.089996,40182400
2021-04-05,81.739998,81.900002,80.389999,81.430000,81.430000,32610600
2021-04-06,81.209999,82.459999,80.879997,81.440002,81.440002,29327900
2021-04-07,81.320000,83.099998,80.349998,82.199997,82.199997,35590900
2021-04-08,83.320000,83.790001,82.440002,83.349998,83.349998,41925300
2021-04-09,82.800003,83.589996,82.160004,82.760002,82.760002,32759900
2021-04-12,82.059998,82.180000,78.029999,78.580002,78.580002,62098800
2021-04-13,79.669998,80.720001,78.980003,80.190002,80.190002,37767300
2021-04-14,79.879997,80.129997,77.940002,78.550003,78.550003,34263800
2021-04-15,80.320000,83.949997,79.970001,83.010002,83.010002,68942800
2021-04-16,83.300003,83.589996,81.529999,82.150002,82.150002,47280600
2021-04-19,82.129997,83.180000,80.389999,81.110001,81.110001,39115500
2021-04-20,80.820000,81.110001,78.510002,79.269997,79.269997,34977800
2021-04-21,78.989998,81.660004,78.860001,81.610001,81.610001,35069000
2021-04-22,81.610001,81.790001,78.589996,79.059998,79.059998,38846100
2021-04-23,80.209999,83.300003,79.959999,82.760002,82.760002,49194000
2021-04-26,83.349998,85.900002,82.699997,85.410004,85.410004,57594500
2021-04-27,85.669998,87.150002,85.129997,85.209999,85.209999,61909900
2021-04-28,88.849998,89.199997,83.919998,84.019997,84.019997,108920300
2021-04-29,84.699997,85.269997,82.629997,83.910004,83.910004,51294500
2021-04-30,82.970001,84.099998,81.419998,81.620003,81.620003,46601900
2021-05-03,81.970001,82.000000,78.459999,78.550003,78.550003,66323300
2021-05-04,77.949997,78.669998,77.040001,78.610001,78.610001,59194300
2021-05-05,79.050003,79.300003,77.360001,77.830002,77.830002,42310200
2021-05-06,77.629997,78.059998,76.470001,77.889999,77.889999,38661300
2021-05-07,78.750000,79.570000,78.220001,78.809998,78.809998,36954200
2021-05-10,78.199997,78.300003,75.919998,75.989998,75.989998,45134500
2021-05-11,73.570000,76.930000,72.750000,76.830002,76.830002,51008200
2021-05-12,75.089996,76.129997,74.160004,74.639999,74.639999,42531400
2021-05-13,75.209999,75.699997,72.500000,73.089996,73.089996,48646800
2021-05-14,74.019997,75.029999,72.720001,74.589996,74.589996,38355800
2021-05-17,74.220001,75.519997,73.410004,74.650002,74.650002,40779200
2021-05-18,74.739998,75.769997,74.239998,74.440002,74.440002,31982500
2021-05-19,73.160004,76.970001,72.760002,76.230003,76.230003,73966200
2021-05-20,76.809998,78.269997,76.250000,78.059998,78.059998,49135000
2021-05-21,78.550003,78.809998,77.040001,77.169998,77.169998,40201100
2021-05-24,77.260002,78.010002,76.800003,77.440002,77.440002,33194300
2021-05-25,77.330002,78.769997,76.839996,77.860001,77.860001,47353100
2021-05-26,77.830002,78.589996,77.589996,78.339996,78.339996,30354000
2021-05-27,78.110001,78.430000,77.470001,78.419998,78.419998,35883200
2021-05-28,78.660004,81.089996,78.660004,80.080002,80.080002,40952700
2021-06-01,81.010002,82.910004,80.660004,80.809998,80.809998,43433000
2021-06-02,81.000000,82.599998,80.660004,81.970001,81.970001,35203200
2021-06-03,81.129997,81.889999,80.260002,80.279999,80.279999,29812000
2021-06-04,80.919998,82.190002,80.809998,81.580002,81.580002,26387800
2021-06-07,81.400002,81.680000,80.379997,81.349998,81.349998,29006800
2021-06-08,81.870003,82.650002,80.449997,80.889999,80.889999,26956600
2021-06-09,81.089996,81.680000,79.800003,79.959999,79.959999,28454600
2021-06-10,80.019997,81.709999,79.699997,81.559998,81.559998,28606400
2021-06-11,81.610001,82.330002,80.699997,81.309998,81.309998,24310900
2021-06-14,81.510002,81.550003,80.199997,81.550003,81.550003,27830200
2021-06-15,81.589996,81.680000,80.220001,80.470001,80.470001,26194300
2021-06-16,80.750000,81.449997,78.959999,80.110001,80.110001,29598300
2021-06-17,80.769997,85.370003,80.570000,84.559998,84.559998,77822800
2021-06-18,84.279999,85.769997,83.480003,84.650002,84.650002,58736800
2021-06-21,83.489998,84.190002,82.209999,82.589996,82.589996,44417100
2021-06-22,82.900002,84.040001,82.480003,83.580002,83.580002,32107700
2021-06-23,83.830002,84.489998,83.160004,83.820000,83.820000,25992400
2021-06-24,84.389999,87.139999,84.370003,86.099998,86.099998,42217700
2021-06-25,86.339996,86.360001,85.099998,85.620003,85.620003,27804500
2021-06-28,86.379997,88.000000,86.150002,87.080002,87.080002,30262000
2021-06-29,87.410004,90.300003,86.660004,89.519997,89.519997,46181000
2021-06-30,90.820000,94.339996,90.599998,93.930000,93.930000,70721500
2021-07-01,94.040001,94.180000,91.699997,93.309998,93.309998,58059000
2021-07-02,93.279999,95.269997,92.209999,94.699997,94.699997,51316700
2021-07-06,94.879997,95.410004,93.320000,94.470001,94.470001,44930100
2021-07-07,95.019997,95.440002,90.309998,90.540001,90.540001,51498500
2021-07-08,87.860001,90.339996,87.449997,89.739998,89.739998,45673500
2021-07-09,90.040001,91.260002,88.529999,90.900002,90.900002,35278400
2021-07-12,91.220001,91.900002,89.650002,90.809998,90.809998,28526600
2021-07-13,90.480003,91.410004,89.830002,90.260002,90.260002,30367600
2021-07-14,90.760002,91.400002,88.940002,89.050003,89.050003,28108500
2021-07-15,89.779999,89.779999,86.180000,86.930000,86.930000,38944700
2021-07-16,87.320000,88.029999,85.680000,85.889999,85.889999,35860700
2021-07-19,84.989998,87.230003,84.239998,86.580002,86.580002,39244800
2021-07-20,87.089996,87.769997,85.169998,87.110001,87.110001,28089000
2021-07-21,87.250000,89.489998,86.900002,89.410004,89.410004,29469900
2021-07-22,89.400002,91.360001,89.080002,91.209999,91.209999,33730100
2021-07-23,91.349998,92.370003,90.190002,92.150002,92.150002,31708900
2021-07-26,92.010002,92.750000,91.120003,91.820000,91.820000,27668500
2021-07-27,92.940002,94.099998,89.099998,91.029999,91.029999,69427000
2021-07-28,93.440002,98.709999,89.650002,97.930000,97.930000,140561000
2021-07-29,96.580002,105.739998,96.580002,102.949997,102.949997,164091800
2021-07-30,101.599998,106.970001,101.379997,106.190002,106.190002,125567000
